public_reference,price_euro,engine_size,engine_size_cc,fuel_type,transmission,mileage_km,colour,make,model,registration_year,sale_city,sale_county,seller_type,nct,tax,seats,doors,body_type,owners,condition,registration
202205266183760,45900,2.0,2000,Diesel,Automatic,66563,Black,Audi,A6,2019,Ballybrit,Galway,Trade,2023-03-01,,5,4,Saloon,3,Used,191G2468
202207137745692,45000,2.0,2000,Diesel,Automatic,68398,White,Audi,A6,2019,Dublin 11,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191MN958
202209270167662,44995,2.0,2000,Diesel,Automatic,61153,White,Audi,A6,2019,Cork,Cork,Trade,,,5,4,Saloon,1,Used,GP19MUC
202204064370797,44950,2.0,2000,Diesel,Automatic,87218,Silver,Audi,A6,2019,Stillorgan,Dublin,Trade,,,,5,Estate,,Used,191D50242
202201141341390,44950,2.0,2000,Diesel,Automatic,45000,Red,Audi,A6,2019,Ballymount,Dublin,Trade,2023-05-01,,5,4,Saloon,1,Used,191D40945
202210120651687,44950,2.0,2000,Diesel,Automatic,41842,Silver,Audi,A6,2019,Ardrahan,Galway,Trade,2023-04-01,,5,4,Saloon,1,Used,191WWS45
202206136753723,44950,2.0,2000,Diesel,Automatic,33671,Black,Audi,A6,2019,Dublin 12,Dublin,Trade,2023-05-01,,5,5,Estate,1,Used,191D43155
202209219962889,44950,2.0,1968,Diesel,Automatic,27500,Grey,Audi,A6,2019,Rathnew,Wicklow,Trade,2023-01-31,€200 (Band A4),5,4,Saloon,1,Used,191MH933
202206096625092,44900,2.0,2000,Diesel,Automatic,125937,Blue,Audi,A6,2019,Ballybrit,Galway,Trade,2023-03-01,,5,,Saloon,1,Used,191G3827
202210080537235,44450,2.0,2000,Diesel,Automatic,67632,Black,Audi,A6,2019,Sligo,Sligo,Trade,2023-01-01,,5,4,Saloon,2,Used,191D2622
202205115582882,44450,2.0,1968,Diesel,Automatic,62763,Grey,Audi,A6,2019,Bluebell,Dublin,Trade,,€200 (Band A4),,4,Saloon,1,Used,191D50515
202209069492857,44000,2.0,2000,Diesel,Automatic,58512,White,Audi,A6,2019,Drogheda,Louth,Trade,2023-05-01,,5,4,Saloon,2,Used,191D39972
202208118691037,44000,2.0,2000,Diesel,Automatic,53247,Black,Audi,A6,2019,Dublin 11,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191D9714
202208309268884,43995,2.0,2000,Diesel,Automatic,76417,Grey,Audi,A6,2019,Dublin 11,Dublin,Trade,2023-06-01,,5,,Saloon,1,Used,191D45657
202210050434577,43950,2.0,2000,Diesel,Automatic,94075,Grey,Audi,A6,2019,Athlone,Westmeath,Trade,2023-01-01,,5,4,Saloon,2,Used,191D9009
202209280183497,43950,2.0,2000,Diesel,Automatic,73000,Black,Audi,A6,2019,Bandon,Cork,Trade,2023-04-01,,5,4,Saloon,2,Used,191D49658
202206096625103,43900,2.0,2000,Diesel,Automatic,125878,Grey,Audi,A6,2019,Ballybrit,Galway,Trade,2023-01-01,,5,4,Saloon,1,Used,191G3789
202210190868962,43900,2.0,2000,Diesel,Automatic,95307,Black,Audi,A6,2019,Ballybrit,Galway,Trade,2023-03-01,,5,4,Saloon,1,Used,191L3738
202209169829359,43900,2.0,2000,Diesel,Automatic,70809,Grey,AUDI,A6,2019,Swords,Dublin,Trade,,€190 (Band A6),5,5,Saloon,1,Used,191D51303
202203023099593,43900,2.0,2000,Diesel,Automatic,42015,Black,Audi,A6,2019,Limerick,Limerick,Trade,2025-01-01,,5,4,Saloon,1,Used,191D49235
202206307321710,43850,2.0,2000,Diesel,Manual,49839,Black,Audi,A6,2019,Sligo,Sligo,Trade,2023-05-01,,5,4,Saloon,1,Used,191LM381
202003047995530,43500,2.0,2000,Diesel,Automatic,17500,Grey,AUDI,A6,2019,,Dublin,Private,2023-01-23,€200 (Band A4),,4,Saloon,1,Used,191D9441
202204285125305,43450,2.0,1968,Diesel,Automatic,35405,White,Audi,A6,2019,Bluebell,Dublin,Trade,,€200 (Band A4),,4,Saloon,1,Used,191D50375
202204255007270,42950,2.0,2000,Diesel,Automatic,58000,Grey,Audi,A6,2019,Naas,Kildare,Trade,2023-01-01,,5,4,Saloon,1,Used,191OY488
202202242896220,42950,2.0,2000,Diesel,Automatic,46574,Blue,Audi,A6,2019,Naas,Kildare,Trade,2023-01-01,,5,4,Saloon,1,Used,191KE1452
202109137325374,42950,2.0,2000,Diesel Hybrid,Automatic,42569,Black,Audi,A6,2019,"Wicklow Town,",Wicklow,Trade,,,,4,Saloon,1,Used,HG68UXR
202207127698697,42000,2.0,2000,Diesel,Automatic,51500,Grey,Audi,A6,2019,,Tipperary,Private,2023-03-30,€200 (Band A4),5,4,Saloon,1,Used,191T3013
202202283025650,41995,2.0,2000,Diesel,Automatic,65981,Black,Audi,A6,2019,Naas,Kildare,Trade,,€200 (Band B1),5,4,Saloon,1,Used,KX68DYU
202210220966745,41995,2.0,2000,Diesel,Automatic,53107,Grey,Audi,A6,2019,Dublin 13,Dublin,Trade,2023-01-01,,5,4,Saloon,,Used,191D9441
202205065411829,41950,2.0,2000,Diesel,Automatic,87300,Silver,Audi,A6,2019,Dundrum,Dublin,Trade,,,5,5,Estate,1,Used,191D50242
202210010315739,41950,2.0,2000,Diesel,Automatic,70090,Grey,Audi,A6,2019,Lucan,Dublin,Trade,2023-02-01,,5,4,Saloon,2,Used,191D20753
202210040392225,41900,2.0,2000,Diesel,Automatic,138308,White,Audi,A6,2019,Ballybrit,Galway,Trade,2023-01-01,,5,4,Saloon,2,Used,191G155
202202283027986,41500,2.0,2000,Diesel,Automatic,94071,Black,Audi,A6,2019,Dublin 11,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191KE1634
202208229030203,41500,2.0,2000,Diesel,Automatic,79889,Black,Audi,A6,2019,Limerick,Limerick,Trade,2023-01-01,,5,4,Saloon,1,Used,191T3141
202206096624913,41450,2.0,2000,Diesel,Automatic,65268,Black,Audi,A6,2019,Sligo,Sligo,Trade,,,5,4,Saloon,1,Used,191D50558
202208279197620,40995,2.0,2000,Diesel,Automatic,54253,Black,Audi,A6,2019,Bishopstown,Cork,Trade,2023-01-01,,5,4,Saloon,2,Used,191C4639
202207067523838,40950,2.0,2000,Diesel,Automatic,80953,Blue,Audi,A6,2019,Waterford,Waterford,Trade,2023-03-01,,5,4,Saloon,2,Used,191D22974
202209079519487,40950,2.0,2000,Diesel,Automatic,75575,White,Audi,A6,2019,Athlone,Westmeath,Trade,2023-03-01,,5,4,Saloon,1,Used,191MH2041
202208299224154,40950,2.0,2000,Diesel,Automatic,69744,Black,Audi,A6,2019,Ballina,Mayo,Trade,2023-03-01,,5,4,Saloon,2,Used,191D23009
202208108664318,40950,2.0,2000,Diesel,Automatic,51416,Black,Audi,A6,2019,Ballina,Mayo,Trade,2023-03-01,,5,4,Saloon,1,Used,191D47415
202210070518495,40900,2.0,2000,Diesel,Automatic,55852,Grey,Audi,A6,2019,Ballybrit,Galway,Trade,2023-01-01,,5,4,Saloon,2,Used,191D1313
202210210936911,40900,2.0,2000,Diesel,Automatic,48074,Grey,Audi,A6,2019,Ballybrit,Galway,Trade,2023-06-01,,5,,Saloon,1,Used,191T2973
202202283040399,40500,2.0,2000,Diesel,Automatic,69100,Blue,Audi,A6,2019,Drogheda,Louth,Trade,2023-02-01,,5,4,Saloon,2,Used,191D21579
202206297294709,40000,2.0,2000,Diesel,Automatic,90000,Grey,Audi,A6,2019,Drogheda,Louth,Trade,2023-02-01,,5,4,Saloon,1,Used,191D22013
202209230040183,39995,2.0,2000,Diesel,Automatic,92945,Black,Audi,A6,2019,Dublin 11,Dublin,Trade,2023-03-01,,5,4,Saloon,1,Used,191SO615
202208299237821,39995,2.0,2000,Diesel,Automatic,82575,Black,Audi,A6,2019,Bishopstown,Cork,Trade,2023-03-01,,5,4,Saloon,2,Used,191C9466
202207187895760,39950,2.0,2000,Diesel,Automatic,115065,Blue,AUDI,A6,2019,Dublin 22,Dublin,Trade,,,5,5,Estate,1,Used,191D50985
202204074414206,39950,2.0,2000,Diesel,Automatic,90955,Black,Audi,A6,2019,Athlone,Westmeath,Trade,2023-01-01,,5,4,Saloon,1,Used,191RN10
202206307321253,39950,2.0,2000,Diesel,Automatic,83220,Blue,Audi,A6,2019,Athlone,Westmeath,Trade,2023-03-01,,5,4,Saloon,2,Used,191D29316
202208128736068,39950,2.0,2000,Diesel,Automatic,82765,Black,Audi,A6,2019,Athlone,Westmeath,Trade,2023-02-01,,5,4,Saloon,1,Used,191G3828
202208048477199,39950,2.0,2000,Diesel,Automatic,70705,Black,Audi,A6,2019,Athlone,Westmeath,Trade,2023-03-01,,5,4,Saloon,1,Used,191LH1628
202203263988115,39950,2.0,2000,Diesel,Automatic,59953,Grey,Audi,A6,2019,Lucan,Dublin,Trade,,,,5,Estate,2,Used,YNZ4366
202203304113200,39900,2.0,2000,Diesel,Automatic,113499,Black,AUDI,A6,2019,Dublin 22,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191D11250
202208098607802,39450,2.0,2000,Diesel,Automatic,128411,Grey,Audi,A6,2019,Ballina,Mayo,Trade,2023-01-01,,5,4,Saloon,2,Used,191D9456
202209270155591,39400,2.0,1968,Diesel,Automatic,62763,Yellow,Audi,A6,2019,Dublin 12,Dublin,Trade,2023-01-31,€200 (Band A4),5,4,Saloon,1,Used,191D1118
202207288229849,39000,2.0,2000,Diesel,Automatic,96200,Black,Audi,A6,2019,Limerick,Limerick,Trade,2023-01-01,,5,4,Saloon,2,Used,191C4641
202207127696709,38999,2.0,2000,Diesel,Automatic,75450,Blue,Audi,A6,2019,Dublin 18,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191KE920
202210170809542,38999,2.0,2000,Diesel,Automatic,57000,Blue,Audi,A6,2019,Dublin 18,Dublin,Trade,2023-02-01,,5,4,Saloon,2,Used,191D21227
202210130684777,38995,2.0,2000,Diesel,Automatic,136502,Black,Audi,A6,2019,Drogheda,Louth,Trade,2023-01-01,,5,4,Saloon,1,Used,191D13936
202210060460636,38995,2.0,2000,Diesel,Automatic,69000,Grey,Audi,A6,2019,Tallaght,Dublin,Trade,2023-04-01,,5,4,Saloon,,Used,191D37621
202210210936645,38950,2.0,1968,Diesel,Automatic,132000,Red,Audi,A6,2019,Tipperary Town,Tipperary,Trade,2023-03-31,€200 (Band A4),5,4,Saloon,2,Used,191LM374
202209129672170,38950,2.0,2000,Diesel,Automatic,113205,Brown,Audi,A6,2019,Athlone,Westmeath,Trade,2023-02-01,,5,4,Saloon,1,Used,191T1728
202205035305945,38950,2.0,2000,Diesel,Automatic,100690,Black,Audi,A6,2019,Athlone,Westmeath,Trade,2023-03-01,,5,4,Saloon,1,Used,191WH1476
202209069483391,38950,2.0,1968,Diesel,Automatic,63511,Black,AUDI,A6,2019,Dublin 11,Dublin,Trade,2023-02-01,,5,4,Saloon,1,Used,191WW1019
202202072244904,38945,2.0,2000,Diesel,Automatic,70050,Grey,Audi,A6,2019,Waterford City,Waterford,Trade,2023-03-01,,5,5,Saloon,,Used,191D22952
202207137757352,38800,2.0,2000,Diesel,Automatic,136540,Black,Audi,A6,2019,Castletroy,Limerick,Trade,2023-01-01,,5,4,Saloon,2,Used,191D9499
202207087607748,37995,2.0,2000,Diesel,Automatic,135485,Grey,Audi,A6,2019,Bishopstown,Cork,Trade,2023-01-01,,5,4,Saloon,1,Used,191D11560
202208319294277,37950,2.0,2000,Diesel,Automatic,125461,Black,Audi,A6,2019,Waterford,Waterford,Trade,2023-05-01,,5,4,Saloon,1,Used,191T2768
202210170809231,37950,2.0,2000,Diesel,Automatic,101000,Blue,Audi,A6,2019,Bandon,Cork,Trade,2023-01-01,,5,4,Saloon,2,Used,191D49708
202208208980940,37900,2.0,2000,Diesel,Automatic,117269,Blue,Audi,A6,2019,Ballybrit,Galway,Trade,2023-02-01,,5,4,Saloon,2,Used,191D21153
202210100585796,37900,2.0,2000,Diesel,Automatic,102456,Grey,Audi,A6,2019,Ballybrit,Galway,Trade,2023-03-01,,5,4,Saloon,1,Used,191G4506
202209059465078,37450,2.0,2000,Diesel,Automatic,108291,Black,Audi,A6,2019,Dublin 12,Dublin,Trade,2023-01-01,,5,4,Saloon,1,Used,191D10314
202209149746899,36995,2.0,2000,Diesel,Automatic,123000,Black,Audi,A6,2019,Tallaght,Dublin,Trade,2023-02-01,,5,4,Saloon,,Used,191D17908
202210170820324,36400,2.0,2000,Diesel,Automatic,119126,Blue,Audi,A6,2019,Little Island,Cork,Trade,2023-02-01,,5,4,Saloon,2,Used,191D21640
202208259133342,35999,2.0,2000,Diesel,Automatic,143303,Blue,Audi,A6,2019,Dublin 12,Dublin,Trade,2024-08-01,,5,4,Saloon,1,Used,191D33506
202208198952085,35900,2.0,2000,Diesel,Automatic,127482,Black,AUDI,A6,2019,Dublin 22,Dublin,Trade,2024-08-01,,5,5,Estate,1,Used,191D51186
202207298275987,35750,2.0,2000,Diesel,Automatic,119632,Black,Audi,A6,2019,Dublin 12,Dublin,Trade,2024-07-01,,5,4,Saloon,1,Used,191RN997
202204224903994,35495,2.0,2000,Diesel,Automatic,191951,Black,Audi,A6,2019,Ashbourne,Meath,Trade,2023-03-01,,,4,Saloon,,Used,191D27218
202207087594421,34950,2.0,2000,Diesel,Automatic,131287,White,AUDI,A6,2019,Dublin 22,Dublin,Trade,,,5,4,Saloon,1,Used,LF19HKK
202209220011969,34900,2.0,2000,Diesel,Automatic,161999,Black,AUDI,A6,2019,Dublin 22,Dublin,Trade,2023-02-01,,5,4,Saloon,1,Used,191D21874
202208028402819,49995,3.0,3000,Diesel,Automatic,70740,Grey,Audi,A6,2018,Athlone,Westmeath,Trade,2022-09-01,,5,4,Saloon,3,Used,182D17823
202210130706455,45000,2.0,2000,Diesel,Manual,37000,Blue,Audi,A6,2018,Drogheda,Louth,Trade,2022-10-01,,5,4,Saloon,1,Used,182KE2189
202210050443217,41550,2.0,2000,Diesel,Automatic,61000,Black,Audi,A6,2018,,Monaghan,Private,2022-12-13,€200 (Band A4),5,4,Saloon,1,Used,182MN558
202209209926487,39999,2.0,2000,Diesel,Automatic,67834,Grey,Audi,A6,2018,Dublin 18,Dublin,Trade,2022-12-01,,5,4,Saloon,1,Used,182C6266
202208269159341,39950,2.0,2000,Diesel,Automatic,83500,Silver,Audi,A6,2018,Tralee,Kerry,Trade,2022-09-01,,5,4,Saloon,1,Used,182D23368
202208068527204,38950,2.0,2000,Diesel,Automatic,107500,Black,Audi,A6,2018,Wexford,Wexford,Trade,2022-10-01,,5,4,Saloon,1,Used,182LH1400
202209300287940,38950,2.0,2000,Diesel,Automatic,68460,Blue,Audi,A6,2018,Waterford,Waterford,Trade,2022-09-01,,5,4,Saloon,1,Used,182T1238
202210080535710,38900,2.0,2000,Diesel,Automatic,125640,Black,AUDI,A6,2018,Dublin 22,Dublin,Trade,2024-09-01,,5,4,Saloon,1,Used,182D23297
202210040392419,38000,2.0,2000,Diesel,Automatic,61067,Black,Audi,A6,2018,Dublin 18,Dublin,Trade,2022-09-01,,5,4,Saloon,1,Used,182D23416
202210190878515,37950,2.0,2000,Diesel,Automatic,70360,Grey,Audi,A6,2018,Athlone,Westmeath,Trade,2024-07-01,,5,4,Saloon,1,Used,182D24572
202210100586036,37950,2.0,2000,Diesel,Automatic,68000,Grey,Audi,A6,2018,Tipperary,Tipperary,Trade,2022-09-01,,5,4,Saloon,1,Used,182W1166
202207047433827,35850,2.0,2000,Diesel,Automatic,81000,Black,Audi,A6,2018,Dublin 15,Dublin,Trade,,,5,4,Hatchback,1,Used,182D23369
202209069505652,33999,2.0,2000,Diesel,Automatic,87065,Silver,Audi,A6,2018,Dublin 18,Dublin,Trade,2024-07-01,,5,4,Saloon,2,Used,182D9643
202207127706751,31950,2.0,2000,Diesel,Automatic,125101,Blue,Audi,A6,2018,Ballina,Mayo,Trade,2022-08-01,,5,4,Saloon,2,Used,182D14834
202203123493887,37995,2.0,2000,Diesel,Automatic,51003,Blue,Audi,A6,2018,Bishopstown,Cork,Trade,2022-01-01,,5,4,Saloon,1,Used,181C1231
202207228046561,36995,2.0,2000,Petrol,Automatic,44999,Black,Audi,A6,2017,Dublin,Dublin,Trade,2024-04-01,,5,4,Saloon,1,Used,YL67GZC
202207147772943,36950,2.0,2000,Diesel,Automatic,114000,Grey,Audi,A6,2018,Naas,Kildare,Trade,2022-03-01,,5,5,Saloon,1,Used,181KE5011
202210130694480,35995,2.0,2000,Diesel,Automatic,81200,Black,Audi,A6 Avant,2018,Dublin 11,Dublin,Trade,2022-01-01,,5,,Estate,1,Used,181DL3636
202206277199147,35995,2.0,1968,Diesel,Automatic,52000,Black,Audi,A6,2018,Blackrock,Dublin,Trade,2022-03-31,€280 (Band B2),5,4,Saloon,1,Used,181D46733
202203043193888,35950,2.0,2000,Diesel,Automatic,155600,White,Audi,A6,2018,Cork,Cork,Trade,,,5,4,Saloon,1,Used,181D3696
202205306325332,34995,2.0,2000,Diesel,Automatic,71000,Grey,Audi,A6,2018,Cahir,Tipperary,Trade,2024-01-01,,5,4,Saloon,,Used,181C5544
202209169823698,34995,1.8,1798,Petrol,Automatic,46670,Black,Audi,A6,2018,Dublin 12,Dublin,Trade,,€280 (Band B2),,4,Saloon,1,Used,GN18JVC
202207067535718,34950,2.0,2000,Diesel,Automatic,119411,Black,Audi,A6,2018,Ballina,Mayo,Trade,2024-01-01,,5,4,Estate,2,Used,181CE462
202206257151914,34950,2.0,2000,Diesel,Automatic,89998,Silver,Audi,A6,2018,Dublin,Dublin,Trade,2024-02-01,,5,4,Saloon,1,Used,181D18190
202210070496739,34950,2.0,2000,Diesel,Automatic,45855,White,Audi,A6,2018,Co. Meath,Meath,Trade,2024-02-01,,5,4,Saloon,1,Used,181KE5200
202206046466039,33995,2.0,2000,Diesel,Automatic,28967,Blue,Audi,A6,2018,Dublin 13,Dublin,Trade,2024-02-01,,5,4,Saloon,1,Used,181D22109
202205256098495,33900,2.0,2000,Diesel,Automatic,79799,Grey,AUDI,A6,2018,Moate,Westmeath,Trade,2024-01-01,,5,4,Saloon,1,Used,181MH4035
202210140727759,31900,2.0,2000,Diesel,Automatic,63884,Black,Audi,A6,2018,Stillorgan,Dublin,Trade,2024-10-01,,5,4,Saloon,1,Used,VX18YGF
202208309257704,30950,2.0,2000,Diesel,Automatic,119000,Grey,Audi,A6,2018,Dublin,Dublin,Trade,2024-02-01,,5,4,Estate,4,Used,181D24304
202207137743130,30950,2.0,2000,Diesel,Manual,111026,White,AUDI,A6,2018,Dublin 22,Dublin,Trade,2024-06-01,,5,4,Saloon,1,Used,181D55414
202204144672600,30900,2.0,2000,Diesel,Automatic,126729,White,Audi,A6,2018,Cork,Cork,Trade,2024-01-01,,5,4,Saloon,2,Used,181D12545
202209159781039,30000,2.0,2000,Diesel,Manual,115000,Black,Audi,A6,2018,,Limerick,Private,2024-04-27,€200 (Band A4),5,4,Saloon,1,Used,181D38521
202207117681874,29995,2.0,2000,Diesel,Manual,93496,Black,Audi,A6,2018,Dublin 11,Dublin,Trade,2024-03-01,,5,4,Saloon,1,Used,181KE5580
202210070493495,29940,2.0,2000,Diesel,Automatic,90000,Grey,Audi,A6,2018,Moneygall,Tipperary,Trade,,,5,4,Saloon,1,Used,RJ67VNZ
202208249079899,29499,2.0,2000,Diesel,Automatic,186851,Black,Audi,A6,2018,Swords,Dublin,Trade,2024-04-01,,5,5,Estate,1,Used,181D38255
202209109641866,28950,2.0,2000,Diesel,Manual,223149,Grey,Audi,A6,2018,Oranmore,Galway,Trade,2024-01-01,,5,4,Saloon,2,Used,181G1018
202203093361188,28950,2.0,2000,Diesel,Manual,173322,Grey,Audi,A6,2018,Ardrahan,Galway,Trade,2024-06-01,€200 (Band A4),5,5,Estate,1,Used,181WW1234
202207067536301,27995,2.0,2000,Diesel,Automatic,166003,Black,Audi,A6,2018,Nenagh,Tipperary,Trade,2024-01-01,,5,4,Saloon,2,Used,181LD17
202210080530159,27500,2.0,2000,Diesel,Manual,116000,Black,Audi,A6,2018,Letterkenny,Donegal,Trade,2024-04-01,,5,4,Saloon,1,Used,181D38521
202204295170780,26950,2.0,2000,Diesel,Automatic,144100,Green,AUDI,A6,2018,Dublin 22,Dublin,Trade,2024-02-01,,5,4,Saloon,1,Used,181D22677
202210200912437,26900,2.0,2000,Diesel,Manual,173333,Grey,AUDI,A6,2018,Dublin 22,Dublin,Trade,2024-10-01,,5,4,Saloon,1,Used,181D55948
202204214881499,26000,2.0,2000,Diesel,Manual,122400,White,Audi,A6,2018,,Louth,Private,2022-04-27,€200 (Band A4),5,4,Saloon,3,Used,181D38535
202112130470820,23850,2.0,2000,Diesel,Automatic,257758,Grey,Audi,A6,2018,Bray,Wicklow,Trade,2024-06-01,,5,5,Estate,1,Used,181D44667
202210030347025,34999,2.0,2000,Diesel,Automatic,101001,Silver,Audi,A6 Avant,2017,Dublin 18,Dublin,Trade,2023-08-01,,5,5,Estate,1,Used,172D27219
202112070310999,33950,2.0,2000,Diesel,Automatic,146446,Red,Audi,A6,2017,Dublin 12,Dublin,Trade,,,5,5,Estate,1,Used,KU67JYE
202210210945324,32950,2.0,2000,Diesel,Automatic,112044,Grey,Audi,A6,2017,Dublin 22,Dublin,Trade,2023-07-01,,5,4,Saloon,1,Used,172D26976
202209219954532,32900,2.0,2000,Diesel,Automatic,60999,Black,Audi,A6,2017,Dublin,Dublin,Trade,2023-11-01,,5,4,Saloon,1,Used,172D26321
202209230029412,30950,2.0,2000,Diesel,Automatic,134779,White,Audi,A6,2017,Oranmore,Galway,Trade,2023-08-01,,5,4,Saloon,1,Used,172T1719
202202022075449,30950,2.0,2000,Diesel,Automatic,120998,Black,Audi,A6,2017,Dublin 12,Dublin,Trade,2023-07-01,,5,4,Saloon,2,Used,172D6247
202210170809135,30950,2.0,2000,Diesel,Automatic,96458,Grey,Audi,A6,2017,Ballina,Mayo,Trade,2023-12-01,,5,4,Saloon,1,Used,172D26100
202208098618733,30450,2.0,2000,Diesel,Automatic,80187,Grey,Audi,A6,2017,Dublin 12,Dublin,Trade,2023-09-01,,5,,Saloon,1,Used,172KE2419
202205185850094,29995,2.0,2000,Diesel,Automatic,96022,Black,Audi,A6,2017,Athlone,Westmeath,Trade,2023-07-01,,5,5,Saloon,3,Used,172CE335
202110148484478,29995,2.0,2000,Diesel,Automatic,86291,Brown,Audi,A6,2017,Limerick,Limerick,Trade,2023-10-01,,5,4,Saloon,2,Used,172D21954
202209129682390,29900,2.0,2000,Diesel,Manual,117061,Black,Audi,A6,2017,Limerick,Limerick,Trade,2023-08-01,,5,,Saloon,1,Used,172L2035
202209169819288,29500,2.0,2000,Diesel,Automatic,90000,Black,Audi,A6,2017,Dublin 11,Dublin,Trade,2023-10-01,,5,4,Saloon,2,Used,172D21958
202208108654025,29000,2.0,2000,Diesel,Automatic,108998,Black,Audi,A6,2017,Dublin 11,Dublin,Trade,2023-10-01,,5,4,Saloon,2,Used,172D21596
202209209915234,28950,2.0,2000,Diesel,Automatic,135999,Grey,Audi,A6,2017,Dublin 10,Dublin,Trade,2023-08-01,,5,4,Saloon,1,Used,172CE935
202209199905386,28950,2.0,2000,Diesel,Automatic,94001,Black,Audi,A6,2017,Dungarvan,Waterford,Trade,,,5,4,Saloon,1,Used,172LH1595
202208108643000,28950,2.0,2000,Diesel,Automatic,57999,Black,Audi,A6,2017,Ballymount,Dublin,Trade,2023-09-01,,5,4,Saloon,2,Used,172D18553
202109297936822,27950,2.0,2000,Diesel,Manual,141618,Grey,AUDI,A6,2017,Knocklong,Limerick,Trade,2023-09-01,,5,5,Estate,1,Used,172L2295
202208309247710,27950,2.0,2000,Diesel,Automatic,130353,Black,Audi,A6,2017,Stillorgan,Dublin,Trade,2023-09-01,,5,4,Saloon,1,Used,172LH1258
202209099615531,27900,2.0,2000,Diesel,Automatic,109042,White,Audi,A6,2017,Ballybrit,Galway,Trade,2023-11-01,,5,,Saloon,1,Used,172D25968
202210140727756,27900,2.0,2000,Diesel,Automatic,89306,Black,Audi,A6,2017,Stillorgan,Dublin,Trade,,,5,4,Saloon,1,Used,EF67BVM
202209229991899,27495,2.0,2000,Diesel,Manual,96853,Silver,Audi,A6,2017,Liffey Valley,Dublin,Trade,2023-07-01,,5,,Saloon,2,Used,172MO1020
202207137734486,26950,2.0,2000,Diesel,Automatic,132271,Grey,Audi,A6,2017,Ballina,Mayo,Trade,2023-07-01,,5,4,Saloon,3,Used,172D2924
202201271845594,26800,2.0,2000,Diesel,Automatic,159525,Black,Audi,A6,2017,Carlow,Carlow,Trade,,,5,4,Saloon,1,Used,172A
202210130694416,25950,2.0,2000,Diesel,Automatic,113549,Black,Audi,A6,2017,"Goatstown, Dublin 14",Dublin,Trade,2023-07-01,,5,4,Saloon,2,Used,172KE1122
202210170820291,25950,2.0,2000,Diesel,Manual,109421,Black,Audi,A6,2017,Ballina,Mayo,Trade,,,5,4,Saloon,2,Used,172KY1265
202210130706382,25950,2.0,2000,Diesel,Manual,78730,Grey,Audi,A6,2017,Athlone,Westmeath,Trade,2023-07-01,,5,4,Saloon,1,Used,172D28299
202210110624745,25945,2.0,2000,Diesel,Automatic,207999,Grey,Audi,A6,2017,Carlow,Carlow,Trade,2023-07-01,,5,4,Saloon,2,Used,172D8645
202210200912432,24900,2.0,2000,Diesel,Automatic,186949,Black,AUDI,A6,2017,Dublin 22,Dublin,Trade,2023-07-01,,5,4,Saloon,1,Used,172D12088
202210190886563,24495,2.0,2000,Diesel,Automatic,172195,Blue,Audi,A6,2017,Moneygall,Tipperary,Trade,2023-07-01,,5,,Saloon,2,Used,172T1474
202203304127848,22750,2.0,1968,Diesel,Manual,159321,Black,Audi,A6,2017,Blanchardstown,Dublin,Trade,2024-03-31,€200 (Band A4),,4,Saloon,1,Used,VK67YCX
202206086584824,42950,3.0,3000,Diesel,Automatic,93082,Black,Audi,A6,2017,Dundrum,Dublin,Trade,2023-03-01,,5,5,Estate,1,Used,171D47983
202209250102646,39950,3.0,3000,Diesel,Automatic,77800,Blue,Audi,A6,2017,,Dublin,Private,2023-04-24,€600 (Band D),5,4,Saloon,2,Used,171G4832
202208178873823,33950,2.0,2000,Diesel,Automatic,120000,White,Audi,A6,2017,Limerick,Limerick,Trade,2023-01-01,,5,4,Saloon,3,Used,171D15833
202203253945630,33950,2.0,2000,Diesel,Automatic,117643,Grey,Audi,A6,2017,Limerick,Limerick,Trade,2023-03-01,,5,4,Saloon,2,Used,171D30300
202204054315818,32000,3.0,3000,Diesel,Automatic,144000,Grey,Audi,A6,2017,,Tipperary,Private,2023-03-01,€280 (Band B2),5,4,Saloon,2,Used,171W1904
202209199900843,32000,2.0,2000,Diesel,Manual,59000,Black,Audi,A6,2017,Limerick,Limerick,Trade,2023-03-01,,5,4,Saloon,1,Used,171MN1333
202208138747868,31950,2.0,2000,Diesel,Manual,85293,Silver,Audi,A6,2017,Wexford,Wexford,Trade,2023-04-01,,5,4,Saloon,,Used,171W3307
202205236004433,30950,2.0,1968,Diesel,Automatic,108000,Blue,Audi,A6,2017,Naas,Kildare,Trade,2023-01-31,€280 (Band B2),5,4,Saloon,1,Used,171D40939
202203183715103,30500,2.0,2000,Diesel,Automatic,79550,Black,Audi,A6,2017,,Dublin,Private,2023-03-19,€190 (Band A3),5,4,Saloon,1,Used,171D51136
202207117670929,29995,2.0,2000,Diesel,Automatic,146151,Grey,Audi,A6,2017,Bishopstown,Cork,Trade,2021-02-01,,5,4,Estate,2,Used,171C7192
202208279197618,29995,2.0,2000,Diesel,Manual,68451,Grey,Audi,A6,2017,Bishopstown,Cork,Trade,2023-02-01,,5,4,Saloon,2,Used,171C8624
